Shuttle_Size_cbm,Pump_Size_m3ph,Year,New_Shuttles,Total_Shuttles,Annual_Calls,Annual_Cycles,Supply_m3,Demand_m3,Cycles_Available,Utilization_Rate,CAPEX_Shuttle_USDm,CAPEX_Pump_USDm,CAPEX_Tank_USDm,CAPEX_Total_USDm,FixedOPEX_Shuttle_USDm,FixedOPEX_Pump_USDm,FixedOPEX_Tank_USDm,FixedOPEX_Total_USDm,VariableOPEX_Shuttle_USDm,VariableOPEX_Pump_USDm,VariableOPEX_Tank_USDm,VariableOPEX_Total_USDm,Total_Year_Cost_Discounted_USDm,Discount_Factor,Annualized_CAPEX_Shuttle_USDm,Annualized_CAPEX_Pump_USDm,Annualized_CAPEX_Tank_USDm,Annualized_CAPEX_Total_USDm
5000,400,2030,4,4,600.0,600.0,3000000.0,3000000.0,990.9166,0.6055,51.7151,2.0594,0.0,53.7745,2.5858,0.103,0.0,2.6887,2.6487,0.2166,0.0,2.8653,59.3286,1.0,4.8815,0.1944,0.0,5.0759
5000,400,2031,2,6,864.0,864.0,4320000.0,4320000.0,1486.3749,0.58128,24.1659,0.9623,0.0,25.1283,3.6249,0.1443,0.0,3.7692,3.5647,0.2915,0.0,3.8561,32.7536,0.9346,7.3223,0.2916,0.0,7.6139
5000,400,2032,1,7,1140.0,1140.0,5700000.0,5700000.0,1734.104,0.6574,11.2925,0.4497,0.0,11.7422,3.9524,0.1574,0.0,4.1098,4.3957,0.3594,0.0,4.7551,20.607,0.8734,8.5427,0.3402,0.0,8.8829
5000,400,2033,2,9,1416.0,1416.0,7080000.0,7080000.0,2229.5623,0.635102,21.1075,0.8405,0.0,21.948,4.7492,0.1891,0.0,4.9383,5.1027,0.4172,0.0,5.5199,32.4062,0.8163,10.9835,0.4374,0.0,11.4209
5000,400,2034,2,11,1680.0,1680.0,8400000.0,8400000.0,2725.0206,0.616509,19.7266,0.7855,0.0,20.5122,5.4248,0.216,0.0,5.6408,5.658,0.4626,0.0,6.1206,32.2736,0.7629,13.4242,0.5346,0.0,13.9588
5000,400,2035,1,12,1944.0,1944.0,9720000.0,9720000.0,2972.7498,0.65394,9.218,0.3671,0.0,9.5851,5.5308,0.2202,0.0,5.7511,6.1188,0.5003,0.0,6.6191,21.9553,0.713,14.6446,0.5832,0.0,15.2278
5000,400,2036,2,14,2220.0,2220.0,11100000.0,11100000.0,3468.2081,0.6401,17.23,0.6861,0.0,17.9161,6.0305,0.2401,0.0,6.2706,6.5304,0.5339,0.0,7.0643,31.2511,0.6663,17.0854,0.6804,0.0,17.7658
5000,400,2037,2,16,2496.0,2496.0,12480000.0,12480000.0,3963.6664,0.62972,16.1028,0.6412,0.0,16.744,6.4411,0.2565,0.0,6.6976,6.8619,0.5611,0.0,7.423,30.8646,0.6227,19.5262,0.7776,0.0,20.3037
5000,400,2038,1,17,2760.0,2760.0,13800000.0,13800000.0,4211.3955,0.655365,7.5247,0.2996,0.0,7.8243,6.396,0.2547,0.0,6.6507,7.0913,0.5798,0.0,7.6711,22.1461,0.582,20.7466,0.8262,0.0,21.5727
5000,400,2039,2,19,3024.0,3024.0,15120000.0,15120000.0,4706.8538,0.642467,14.0648,0.5601,0.0,14.6249,6.6808,0.266,0.0,6.9468,7.2613,0.5937,0.0,7.855,29.4268,0.5439,23.1873,0.9234,0.0,24.1107
5000,400,2040,1,20,3300.0,3300.0,16500000.0,16500000.0,4954.583,0.66605,6.5723,0.2617,0.0,6.8341,6.5723,0.2617,0.0,6.8341,7.4057,0.6055,0.0,8.0112,21.6793,0.5083,24.4077,0.972,0.0,25.3797
5000,400,2041,2,22,3576.0,3576.0,17880000.0,17880000.0,5450.0413,0.656142,12.2847,0.4892,0.0,12.7739,6.7566,0.2691,0.0,7.0257,7.5001,0.6132,0.0,8.1133,27.9129,0.4751,26.8485,1.0692,0.0,27.9176
5000,400,2042,2,24,3840.0,3840.0,19200000.0,19200000.0,5945.4996,0.645867,11.4811,0.4572,0.0,11.9383,6.8886,0.2743,0.0,7.163,7.5269,0.6154,0.0,8.1423,27.2435,0.444,29.2893,1.1664,0.0,30.4556
5000,400,2043,1,25,4104.0,4104.0,20520000.0,20520000.0,6193.2287,0.662659,5.365,0.2136,0.0,5.5786,6.7062,0.2671,0.0,6.9733,7.5181,0.6147,0.0,8.1328,20.6847,0.415,30.5096,1.2149,0.0,31.7246
5000,400,2044,2,27,4380.0,4380.0,21900000.0,21900000.0,6688.687,0.654837,10.028,0.3993,0.0,10.4273,6.7689,0.2696,0.0,7.0385,7.4988,0.6131,0.0,8.1119,25.5777,0.3878,32.9504,1.3121,0.0,34.2626
5000,400,2045,2,29,4656.0,4656.0,23280000.0,23280000.0,7184.1453,0.648094,9.372,0.3732,0.0,9.7452,6.7947,0.2706,0.0,7.0653,7.4498,0.6091,0.0,8.0589,24.8694,0.3624,35.3912,1.4093,0.0,36.8005
5000,400,2046,1,30,4920.0,4920.0,24600000.0,24600000.0,7431.8745,0.662013,4.3794,0.1744,0.0,4.5538,6.5691,0.2616,0.0,6.8307,7.3572,0.6016,0.0,7.9588,19.3433,0.3387,36.6116,1.4579,0.0,38.0695
5000,400,2047,2,32,5184.0,5184.0,25920000.0,25920000.0,7927.3328,0.65394,8.1858,0.326,0.0,8.5118,6.5487,0.2608,0.0,6.8095,7.2448,0.5924,0.0,7.8372,23.1585,0.3166,39.0523,1.5551,0.0,40.6075
5000,400,2048,2,34,5460.0,5460.0,27300000.0,27300000.0,8422.7911,0.648241,7.6503,0.3046,0.0,7.955,6.5028,0.259,0.0,6.7617,7.1314,0.5831,0.0,7.7145,22.4312,0.2959,41.4931,1.6523,0.0,43.1454
5000,400,2049,1,35,5736.0,5736.0,28680000.0,28680000.0,8670.5202,0.661552,3.5749,0.1424,0.0,3.7173,6.2561,0.2491,0.0,6.5052,7.0017,0.5725,0.0,7.5742,17.7967,0.2765,42.7135,1.7009,0.0,44.4144
5000,400,2050,2,37,6000.0,6000.0,30000000.0,30000000.0,9165.9785,0.654595,6.6821,0.2661,0.0,6.9482,6.1809,0.2461,0.0,6.4271,6.8449,0.5597,0.0,7.4045,20.7798,0.2584,45.1543,1.7981,0.0,46.9524
5000,600,2030,4,4,600.0,600.0,3000000.0,3000000.0,1137.7104,0.527375,51.7151,2.3134,0.0,54.0285,2.5858,0.1157,0.0,2.7014,2.6487,0.2166,0.0,2.8653,59.5952,1.0,4.8815,0.2184,0.0,5.0999
5000,600,2031,1,5,864.0,864.0,4320000.0,4320000.0,1422.1379,0.607536,12.083,0.5405,0.0,12.6235,3.0207,0.1351,0.0,3.1559,3.5647,0.2915,0.0,3.8561,19.6355,0.9346,6.1019,0.273,0.0,6.3749
5000,600,2032,2,7,1140.0,1140.0,5700000.0,5700000.0,1990.9931,0.572579,22.585,1.0103,0.0,23.5953,3.9524,0.1768,0.0,4.1292,4.3957,0.3594,0.0,4.7551,32.4795,0.8734,8.5427,0.3821,0.0,8.9248
5000,600,2033,1,8,1416.0,1416.0,7080000.0,7080000.0,2275.4207,0.622302,10.5537,0.4721,0.0,11.0258,4.2215,0.1888,0.0,4.4103,5.1027,0.4172,0.0,5.5199,20.9561,0.8163,9.7631,0.4367,0.0,10.1998
5000,600,2034,1,9,1680.0,1680.0,8400000.0,8400000.0,2559.8483,0.656289,9.8633,0.4412,0.0,10.3045,4.4385,0.1985,0.0,4.637,5.658,0.4626,0.0,6.1206,21.0622,0.7629,10.9835,0.4913,0.0,11.4748
5000,600,2035,2,11,1944.0,1944.0,9720000.0,9720000.0,3128.7035,0.621344,18.4361,0.8247,0.0,19.2608,5.0699,0.2268,0.0,5.2967,6.1188,0.5003,0.0,6.6191,31.1766,0.713,13.4242,0.6005,0.0,14.0247
5000,600,2036,1,12,2220.0,2220.0,11100000.0,11100000.0,3413.1311,0.650429,8.615,0.3854,0.0,9.0004,5.169,0.2312,0.0,5.4002,6.5304,0.5339,0.0,7.0643,21.4649,0.6663,14.6446,0.6551,0.0,15.2997
5000,600,2037,2,14,2496.0,2496.0,12480000.0,12480000.0,3981.9863,0.626823,16.1028,0.7203,0.0,16.8231,5.636,0.2521,0.0,5.8881,6.8619,0.5611,0.0,7.423,30.1342,0.6227,17.0854,0.7643,0.0,17.8497
5000,600,2038,1,15,2760.0,2760.0,13800000.0,13800000.0,4266.4138,0.646913,7.5247,0.3366,0.0,7.8613,5.6435,0.2524,0.0,5.896,7.0913,0.5798,0.0,7.6711,21.4284,0.582,18.3058,0.8189,0.0,19.1247
5000,600,2039,1,16,3024.0,3024.0,15120000.0,15120000.0,4550.8414,0.664492,7.0324,0.3146,0.0,7.347,5.6259,0.2517,0.0,5.8776,7.2613,0.5937,0.0,7.855,21.0796,0.5439,19.5262,0.8735,0.0,20.3996
5000,600,2040,2,18,3300.0,3300.0,16500000.0,16500000.0,5119.6966,0.644569,13.1447,0.588,0.0,13.7327,5.9151,0.2646,0.0,6.1797,7.4057,0.6055,0.0,8.0112,27.9236,0.5083,21.9669,0.9826,0.0,22.9496
5000,600,2041,1,19,3576.0,3576.0,17880000.0,17880000.0,5404.1242,0.661717,6.1424,0.2748,0.0,6.4171,5.8353,0.261,0.0,6.0963,7.5001,0.6132,0.0,8.1133,20.6267,0.4751,23.1873,1.0372,0.0,24.2246
5000,600,2042,2,21,3840.0,3840.0,19200000.0,19200000.0,5972.9794,0.642895,11.4811,0.5136,0.0,11.9946,6.0276,0.2696,0.0,6.2972,7.5269,0.6154,0.0,8.1423,26.4341,0.444,25.6281,1.1464,0.0,26.7745
5000,600,2043,1,22,4104.0,4104.0,20520000.0,20520000.0,6257.407,0.655863,5.365,0.24,0.0,5.605,5.9015,0.264,0.0,6.1655,7.5181,0.6147,0.0,8.1328,19.9032,0.415,26.8485,1.201,0.0,28.0495
5000,600,2044,2,24,4380.0,4380.0,21900000.0,21900000.0,6826.2621,0.64164,10.028,0.4486,0.0,10.4766,6.0168,0.2691,0.0,6.286,7.4988,0.6131,0.0,8.1119,24.8744,0.3878,29.2893,1.3102,0.0,30.5994
5000,600,2045,1,25,4656.0,4656.0,23280000.0,23280000.0,7110.6897,0.654789,4.686,0.2096,0.0,4.8956,5.8575,0.262,0.0,6.1195,7.4498,0.6091,0.0,8.0589,19.074,0.3624,30.5096,1.3648,0.0,31.8744
5000,600,2046,1,26,4920.0,4920.0,24600000.0,24600000.0,7395.1173,0.665304,4.3794,0.1959,0.0,4.5753,5.6933,0.2547,0.0,5.9479,7.3572,0.6016,0.0,7.9588,18.482,0.3387,31.73,1.4194,0.0,33.1494
5000,600,2047,2,28,5184.0,5184.0,25920000.0,25920000.0,7963.9725,0.650931,8.1858,0.3662,0.0,8.552,5.7301,0.2563,0.0,5.9864,7.2448,0.5924,0.0,7.8372,22.3756,0.3166,34.1708,1.5286,0.0,35.6993
5000,600,2048,1,29,5460.0,5460.0,27300000.0,27300000.0,8248.4001,0.661947,3.8252,0.1711,0.0,3.9963,5.5465,0.2481,0.0,5.7946,7.1314,0.5831,0.0,7.7145,17.5053,0.2959,35.3912,1.5831,0.0,36.9743
5000,600,2049,2,31,5736.0,5736.0,28680000.0,28680000.0,8817.2553,0.650543,7.1498,0.3198,0.0,7.4697,5.5411,0.2479,0.0,5.789,7.0017,0.5725,0.0,7.5742,20.8329,0.2765,37.832,1.6923,0.0,39.5243
5000,600,2050,1,32,6000.0,6000.0,30000000.0,30000000.0,9101.6829,0.659219,3.341,0.1495,0.0,3.4905,5.3457,0.2391,0.0,5.5848,6.8449,0.5597,0.0,7.4045,16.4798,0.2584,39.0523,1.7469,0.0,40.7993
5000,800,2030,3,3,600.0,600.0,3000000.0,3000000.0,921.541,0.651083,38.7863,1.9255,0.0,40.7118,1.9393,0.0963,0.0,2.0356,2.6487,0.2166,0.0,2.8653,45.6127,1.0,3.6612,0.1818,0.0,3.8429
5000,800,2031,2,5,864.0,864.0,4320000.0,4320000.0,1535.9017,0.562536,24.1659,1.1997,0.0,25.3656,3.0207,0.15,0.0,3.1707,3.5647,0.2915,0.0,3.8561,32.3925,0.9346,6.1019,0.3029,0.0,6.4048
5000,800,2032,1,6,1140.0,1140.0,5700000.0,5700000.0,1843.082,0.618529,11.2925,0.5606,0.0,11.8531,3.3877,0.1682,0.0,3.5559,4.3957,0.3594,0.0,4.7551,20.1641,0.8734,7.3223,0.3635,0.0,7.6858
5000,800,2033,1,7,1416.0,1416.0,7080000.0,7080000.0,2150.2624,0.658524,10.5537,0.5239,0.0,11.0777,3.6938,0.1834,0.0,3.8772,5.1027,0.4172,0.0,5.5199,20.4748,0.8163,8.5427,0.4241,0.0,8.9668
5000,800,2034,2,9,1680.0,1680.0,8400000.0,8400000.0,2764.6231,0.607678,19.7266,0.9793,0.0,20.7059,4.4385,0.2203,0.0,4.6588,5.658,0.4626,0.0,6.1206,31.4854,0.7629,10.9835,0.5453,0.0,11.5287
5000,800,2035,1,10,1944.0,1944.0,9720000.0,9720000.0,3071.8034,0.632853,9.218,0.4576,0.0,9.6757,4.609,0.2288,0.0,4.8378,6.1188,0.5003,0.0,6.6191,21.1326,0.713,12.2039,0.6058,0.0,12.8097
5000,800,2036,1,11,2220.0,2220.0,11100000.0,11100000.0,3378.9837,0.657002,8.615,0.4277,0.0,9.0427,4.7382,0.2352,0.0,4.9735,6.5304,0.5339,0.0,7.0643,21.0805,0.6663,13.4242,0.6664,0.0,14.0907
5000,800,2037,2,13,2496.0,2496.0,12480000.0,12480000.0,3993.3444,0.62504,16.1028,0.7994,0.0,16.9022,5.2334,0.2598,0.0,5.4932,6.8619,0.5611,0.0,7.423,29.8184,0.6227,15.865,0.7876,0.0,16.6526
5000,800,2038,1,14,2760.0,2760.0,13800000.0,13800000.0,4300.5248,0.641782,7.5247,0.3736,0.0,7.8982,5.2673,0.2615,0.0,5.5288,7.0913,0.5798,0.0,7.6711,21.0981,0.582,17.0854,0.8482,0.0,17.9336
5000,800,2039,1,15,3024.0,3024.0,15120000.0,15120000.0,4607.7051,0.656292,7.0324,0.3491,0.0,7.3815,5.2743,0.2618,0.0,5.5361,7.2613,0.5937,0.0,7.855,20.7727,0.5439,18.3058,0.9088,0.0,19.2145
5000,800,2040,2,17,3300.0,3300.0,16500000.0,16500000.0,5222.0658,0.631934,13.1447,0.6525,0.0,13.7972,5.5865,0.2773,0.0,5.8638,7.4057,0.6055,0.0,8.0112,27.6722,0.5083,20.7466,1.0299,0.0,21.7765
5000,800,2041,1,18,3576.0,3576.0,17880000.0,17880000.0,5529.2461,0.646743,6.1424,0.3049,0.0,6.4473,5.5281,0.2744,0.0,5.8026,7.5001,0.6132,0.0,8.1133,20.3632,0.4751,21.9669,1.0905,0.0,23.0575
5000,800,2042,1,19,3840.0,3840.0,19200000.0,19200000.0,5836.4265,0.657937,5.7405,0.285,0.0,6.0255,5.4535,0.2707,0.0,5.7242,7.5269,0.6154,0.0,8.1423,19.892,0.444,23.1873,1.1511,0.0,24.3384
5000,800,2043,2,21,4104.0,4104.0,20520000.0,20520000.0,6450.7871,0.636201,10.73,0.5327,0.0,11.2626,5.6332,0.2797,0.0,5.9129,7.5181,0.6147,0.0,8.1328,25.3083,0.415,25.6281,1.2723,0.0,26.9004
5000,800,2044,1,22,4380.0,4380.0,21900000.0,21900000.0,6757.9675,0.648124,5.014,0.2489,0.0,5.2629,5.5154,0.2738,0.0,5.7892,7.4988,0.6131,0.0,8.1119,19.164,0.3878,26.8485,1.3329,0.0,28.1813
5000,800,2045,1,23,4656.0,4656.0,23280000.0,23280000.0,7065.1478,0.65901,4.686,0.2326,0.0,4.9186,5.3889,0.2675,0.0,5.6564,7.4498,0.6091,0.0,8.0589,18.634,0.3624,28.0689,1.3934,0.0,29.4623
5000,800,2046,2,25,4920.0,4920.0,24600000.0,24600000.0,7679.5085,0.640666,8.7589,0.4348,0.0,9.1937,5.4743,0.2718,0.0,5.746,7.3572,0.6016,0.0,7.9588,22.8985,0.3387,30.5096,1.5146,0.0,32.0242
5000,800,2047,1,26,5184.0,5184.0,25920000.0,25920000.0,7986.6889,0.64908,4.0929,0.2032,0.0,4.2961,5.3208,0.2641,0.0,5.5849,7.2448,0.5924,0.0,7.8372,17.7183,0.3166,31.73,1.5752,0.0,33.3052
5000,800,2048,1,27,5460.0,5460.0,27300000.0,27300000.0,8293.8692,0.658318,3.8252,0.1899,0.0,4.0151,5.164,0.2564,0.0,5.4203,7.1314,0.5831,0.0,7.7145,17.1498,0.2959,32.9504,1.6358,0.0,34.5862
5000,800,2049,2,29,5736.0,5736.0,28680000.0,28680000.0,8908.2299,0.643899,7.1498,0.3549,0.0,7.5048,5.1836,0.2573,0.0,5.441,7.0017,0.5725,0.0,7.5742,20.52,0.2765,35.3912,1.7569,0.0,37.1481
5000,800,2050,1,30,6000.0,6000.0,30000000.0,30000000.0,9215.4102,0.651083,3.341,0.1659,0.0,3.5069,5.0116,0.2488,0.0,5.2604,6.8449,0.5597,0.0,7.4045,16.1718,0.2584,36.6116,1.8175,0.0,38.4291
5000,1000,2030,3,3,600.0,600.0,3000000.0,3000000.0,968.0022,0.619833,38.7863,2.116,0.0,40.9023,1.9393,0.1058,0.0,2.0451,2.6487,0.2166,0.0,2.8653,45.8127,1.0,3.6612,0.1997,0.0,3.8609
5000,1000,2031,2,5,864.0,864.0,4320000.0,4320000.0,1613.3369,0.535536,24.1659,1.3184,0.0,25.4843,3.0207,0.1648,0.0,3.1855,3.5647,0.2915,0.0,3.8561,32.526,0.9346,6.1019,0.3329,0.0,6.4348
5000,1000,2032,1,6,1140.0,1140.0,5700000.0,5700000.0,1936.0043,0.588842,11.2925,0.6161,0.0,11.9086,3.3877,0.1848,0.0,3.5726,4.3957,0.3594,0.0,4.7551,20.2362,0.8734,7.3223,0.3995,0.0,7.7218
5000,1000,2033,1,7,1416.0,1416.0,7080000.0,7080000.0,2258.6717,0.626917,10.5537,0.5758,0.0,11.1295,3.6938,0.2015,0.0,3.8953,5.1027,0.4172,0.0,5.5199,20.5447,0.8163,8.5427,0.466,0.0,9.0087
5000,1000,2034,1,8,1680.0,1680.0,8400000.0,8400000.0,2581.3391,0.650825,9.8633,0.5381,0.0,10.4014,3.9453,0.2152,0.0,4.1606,5.658,0.4626,0.0,6.1206,20.6826,0.7629,9.7631,0.5326,0.0,10.2957
5000,1000,2035,2,10,1944.0,1944.0,9720000.0,9720000.0,3226.6738,0.602478,18.4361,1.0058,0.0,19.4419,4.609,0.2514,0.0,4.8605,6.1188,0.5003,0.0,6.6191,30.9214,0.713,12.2039,0.6658,0.0,12.8696
5000,1000,2036,1,11,2220.0,2220.0,11100000.0,11100000.0,3549.3412,0.625468,8.615,0.47,0.0,9.085,4.7382,0.2585,0.0,4.9967,6.5304,0.5339,0.0,7.0643,21.1461,0.6663,13.4242,0.7324,0.0,14.1566
5000,1000,2037,1,12,2496.0,2496.0,12480000.0,12480000.0,3872.0086,0.644627,8.0514,0.4392,0.0,8.4906,4.8308,0.2635,0.0,5.0944,6.8619,0.5611,0.0,7.423,21.008,0.6227,14.6446,0.7989,0.0,15.4436
5000,1000,2038,1,13,2760.0,2760.0,13800000.0,13800000.0,4194.676,0.657977,7.5247,0.4105,0.0,7.9352,4.891,0.2668,0.0,5.1579,7.0913,0.5798,0.0,7.6711,20.7642,0.582,15.865,0.8655,0.0,16.7305
5000,1000,2039,2,15,3024.0,3024.0,15120000.0,15120000.0,4840.0108,0.624792,14.0648,0.7673,0.0,14.8321,5.2743,0.2877,0.0,5.562,7.2613,0.5937,0.0,7.855,28.2492,0.5439,18.3058,0.9987,0.0,19.3044
5000,1000,2040,1,16,3300.0,3300.0,16500000.0,16500000.0,5162.6781,0.639203,6.5723,0.3586,0.0,6.9309,5.2579,0.2868,0.0,5.5447,7.4057,0.6055,0.0,8.0112,20.4868,0.5083,19.5262,1.0652,0.0,20.5914
5000,1000,2041,1,17,3576.0,3576.0,17880000.0,17880000.0,5485.3455,0.651919,6.1424,0.3351,0.0,6.4775,5.221,0.2848,0.0,5.5058,7.5001,0.6132,0.0,8.1133,20.0966,0.4751,20.7466,1.1318,0.0,21.8784
5000,1000,2042,1,18,3840.0,3840.0,19200000.0,19200000.0,5808.0129,0.661156,5.7405,0.3132,0.0,6.0537,5.1665,0.2819,0.0,5.4483,7.5269,0.6154,0.0,8.1423,19.6443,0.444,21.9669,1.1984,0.0,23.1653
5000,1000,2043,2,20,4104.0,4104.0,20520000.0,20520000.0,6453.3477,0.635949,10.73,0.5854,0.0,11.3153,5.365,0.2927,0.0,5.6577,7.5181,0.6147,0.0,8.1328,25.1058,0.415,24.4077,1.3316,0.0,25.7393
5000,1000,2044,1,21,4380.0,4380.0,21900000.0,21900000.0,6776.0151,0.646398,5.014,0.2735,0.0,5.2875,5.2647,0.2872,0.0,5.5519,7.4988,0.6131,0.0,8.1119,18.9514,0.3878,25.6281,1.3981,0.0,27.0262
5000,1000,2045,1,22,4656.0,4656.0,23280000.0,23280000.0,7098.6824,0.655896,4.686,0.2556,0.0,4.9416,5.1546,0.2812,0.0,5.4358,7.4498,0.6091,0.0,8.0589,18.4363,0.3624,26.8485,1.4647,0.0,28.3132
5000,1000,2046,1,23,4920.0,4920.0,24600000.0,24600000.0,7421.3498,0.662952,4.3794,0.2389,0.0,4.6183,5.0363,0.2748,0.0,5.3111,7.3572,0.6016,0.0,7.9588,17.8882,0.3387,28.0689,1.5313,0.0,29.6002
5000,1000,2047,2,25,5184.0,5184.0,25920000.0,25920000.0,8066.6846,0.642643,8.1858,0.4466,0.0,8.6324,5.1162,0.2791,0.0,5.3953,7.2448,0.5924,0.0,7.8372,21.8649,0.3166,30.5096,1.6644,0.0,32.1741
5000,1000,2048,1,26,5460.0,5460.0,27300000.0,27300000.0,8389.352,0.650825,3.8252,0.2087,0.0,4.0338,4.9727,0.2713,0.0,5.244,7.1314,0.5831,0.0,7.7145,16.9923,0.2959,31.73,1.731,0.0,33.461
5000,1000,2049,1,27,5736.0,5736.0,28680000.0,28680000.0,8712.0194,0.658401,3.5749,0.195,0.0,3.7699,4.8261,0.2633,0.0,5.0894,7.0017,0.5725,0.0,7.5742,16.4336,0.2765,32.9504,1.7976,0.0,34.748
5000,1000,2050,1,28,6000.0,6000.0,30000000.0,30000000.0,9034.6867,0.664107,3.341,0.1823,0.0,3.5233,4.6775,0.2552,0.0,4.9326,6.8449,0.5597,0.0,7.4045,15.8605,0.2584,34.1708,1.8642,0.0,36.035
5000,1200,2030,3,3,600.0,600.0,3000000.0,3000000.0,1001.6694,0.599,38.7863,2.3064,0.0,41.0928,1.9393,0.1153,0.0,2.0546,2.6487,0.2166,0.0,2.8653,46.0127,1.0,3.6612,0.2177,0.0,3.8789
5000,1200,2031,1,4,864.0,864.0,4320000.0,4320000.0,1335.5593,0.64692,12.083,0.7185,0.0,12.8015,2.4166,0.1437,0.0,2.5603,3.5647,0.2915,0.0,3.8561,19.2179,0.9346,4.8815,0.2903,0.0,5.1718
5000,1200,2032,2,6,1140.0,1140.0,5700000.0,5700000.0,2003.3389,0.56905,22.585,1.343,0.0,23.928,3.3877,0.2015,0.0,3.5892,4.3957,0.3594,0.0,4.7551,32.2723,0.8734,7.3223,0.4354,0.0,7.7577
5000,1200,2033,1,7,1416.0,1416.0,7080000.0,7080000.0,2337.2287,0.605846,10.5537,0.6276,0.0,11.1813,3.6938,0.2197,0.0,3.9135,5.1027,0.4172,0.0,5.5199,20.6147,0.8163,8.5427,0.508,0.0,9.0507
5000,1200,2034,1,8,1680.0,1680.0,8400000.0,8400000.0,2671.1185,0.62895,9.8633,0.5865,0.0,10.4498,3.9453,0.2346,0.0,4.1799,5.658,0.4626,0.0,6.1206,20.7504,0.7629,9.7631,0.5806,0.0,10.3437
5000,1200,2035,1,9,1944.0,1944.0,9720000.0,9720000.0,3005.0083,0.64692,9.218,0.5482,0.0,9.7662,4.1481,0.2467,0.0,4.3948,6.1188,0.5003,0.0,6.6191,20.7801,0.713,10.9835,0.6531,0.0,11.6366
5000,1200,2036,1,10,2220.0,2220.0,11100000.0,11100000.0,3338.8982,0.66489,8.615,0.5123,0.0,9.1273,4.3075,0.2561,0.0,4.5636,6.5304,0.5339,0.0,7.0643,20.7553,0.6663,12.2039,0.7257,0.0,12.9296
5000,1200,2037,2,12,2496.0,2496.0,12480000.0,12480000.0,4006.6778,0.62296,16.1028,0.9576,0.0,17.0604,4.8308,0.2873,0.0,5.1181,6.8619,0.5611,0.0,7.423,29.6015,0.6227,14.6446,0.8708,0.0,15.5155
5000,1200,2038,1,13,2760.0,2760.0,13800000.0,13800000.0,4340.5676,0.635862,7.5247,0.4475,0.0,7.9721,4.891,0.2908,0.0,5.1819,7.0913,0.5798,0.0,7.6711,20.8251,0.582,15.865,0.9434,0.0,16.8084
5000,1200,2039,1,14,3024.0,3024.0,15120000.0,15120000.0,4674.4574,0.64692,7.0324,0.4182,0.0,7.4506,4.9227,0.2927,0.0,5.2154,7.2613,0.5937,0.0,7.855,20.521,0.5439,17.0854,1.016,0.0,18.1014
5000,1200,2040,1,15,3300.0,3300.0,16500000.0,16500000.0,5008.3472,0.6589,6.5723,0.3908,0.0,6.9632,4.9293,0.2931,0.0,5.2224,7.4057,0.6055,0.0,8.0112,20.1967,0.5083,18.3058,1.0886,0.0,19.3943
5000,1200,2041,2,17,3576.0,3576.0,17880000.0,17880000.0,5676.1269,0.630007,12.2847,0.7305,0.0,13.0153,5.221,0.3105,0.0,5.5315,7.5001,0.6132,0.0,8.1133,26.66,0.4751,20.7466,1.2337,0.0,21.9803
5000,1200,2042,1,18,3840.0,3840.0,19200000.0,19200000.0,6010.0167,0.638933,5.7405,0.3414,0.0,6.0819,5.1665,0.3072,0.0,5.4737,7.5269,0.6154,0.0,8.1423,19.6979,0.444,21.9669,1.3063,0.0,23.2732
5000,1200,2043,1,19,4104.0,4104.0,20520000.0,20520000.0,6343.9065,0.64692,5.365,0.319,0.0,5.684,5.0967,0.3031,0.0,5.3998,7.5181,0.6147,0.0,8.1328,19.2166,0.415,23.1873,1.3788,0.0,24.5662
5000,1200,2044,1,20,4380.0,4380.0,21900000.0,21900000.0,6677.7963,0.655905,5.014,0.2982,0.0,5.3122,5.014,0.2982,0.0,5.3122,7.4988,0.6131,0.0,8.1119,18.7362,0.3878,24.4077,1.4514,0.0,25.8591
5000,1200,2045,1,21,4656.0,4656.0,23280000.0,23280000.0,7011.6861,0.664034,4.686,0.2787,0.0,4.9646,4.9203,0.2926,0.0,5.2129,7.4498,0.6091,0.0,8.0589,18.2364,0.3624,25.6281,1.524,0.0,27.1521
5000,1200,2046,2,23,4920.0,4920.0,24600000.0,24600000.0,7679.4658,0.64067,8.7589,0.5208,0.0,9.2797,5.0363,0.2995,0.0,5.3358,7.3572,0.6016,0.0,7.9588,22.5743,0.3387,28.0689,1.6691,0.0,29.738
5000,1200,2047,1,24,5184.0,5184.0,25920000.0,25920000.0,8013.3556,0.64692,4.0929,0.2434,0.0,4.3363,4.9115,0.2921,0.0,5.2036,7.2448,0.5924,0.0,7.8372,17.3771,0.3166,29.2893,1.7417,0.0,31.031
5000,1200,2048,1,25,5460.0,5460.0,27300000.0,27300000.0,8347.2454,0.654108,3.8252,0.2275,0.0,4.0526,4.7815,0.2843,0.0,5.0658,7.1314,0.5831,0.0,7.7145,16.8329,0.2959,30.5096,1.8143,0.0,32.3239
5000,1200,2049,1,26,5736.0,5736.0,28680000.0,28680000.0,8681.1352,0.660743,3.5749,0.2126,0.0,3.7875,4.6474,0.2764,0.0,4.9238,7.0017,0.5725,0.0,7.5742,16.2855,0.2765,31.73,1.8868,0.0,33.6169
5000,1200,2050,1,27,6000.0,6000.0,30000000.0,30000000.0,9015.025,0.665556,3.341,0.1987,0.0,3.5397,4.5104,0.2682,0.0,4.7786,6.8449,0.5597,0.0,7.4045,15.7229,0.2584,32.9504,1.9594,0.0,34.9098
