Shuttle_Size_cbm,Pump_Size_m3ph,Year,New_Shuttles,Total_Shuttles,Annual_Calls,Annual_Cycles,Supply_m3,Demand_m3,Cycles_Available,Utilization_Rate,CAPEX_Shuttle_USDm,CAPEX_Pump_USDm,CAPEX_Tank_USDm,CAPEX_Total_USDm,FixedOPEX_Shuttle_USDm,FixedOPEX_Pump_USDm,FixedOPEX_Tank_USDm,FixedOPEX_Total_USDm,VariableOPEX_Shuttle_USDm,VariableOPEX_Pump_USDm,VariableOPEX_Tank_USDm,VariableOPEX_Total_USDm,Total_Year_Cost_Discounted_USDm,Discount_Factor,Annualized_CAPEX_Shuttle_USDm,Annualized_CAPEX_Pump_USDm,Annualized_CAPEX_Tank_USDm,Annualized_CAPEX_Total_USDm
5000,400,2030,3,3,600.0,600.0,3000000.0,3000000.0,992.8296,0.604333,38.7863,1.5445,0.0,40.3309,1.9393,0.0772,0.0,2.0165,0.772,0.2166,0.0,0.9885,43.336,1.0,3.6612,0.1458,0.0,3.807
5000,400,2031,1,4,864.0,864.0,4320000.0,4320000.0,1323.7728,0.65268,12.083,0.4812,0.0,12.5641,2.4166,0.0962,0.0,2.5128,1.0389,0.2915,0.0,1.3304,16.4073,0.9346,4.8815,0.1944,0.0,5.0759
5000,400,2032,2,6,1140.0,1140.0,5700000.0,5700000.0,1985.6591,0.574117,22.585,0.8994,0.0,23.4844,3.3877,0.1349,0.0,3.5227,1.2811,0.3594,0.0,1.6405,28.6476,0.8734,7.3223,0.2916,0.0,7.6139
5000,400,2033,1,7,1416.0,1416.0,7080000.0,7080000.0,2316.6023,0.61124,10.5537,0.4203,0.0,10.974,3.6938,0.1471,0.0,3.8409,1.4872,0.4172,0.0,1.9044,16.7193,0.8163,8.5427,0.3402,0.0,8.8829
5000,400,2034,1,8,1680.0,1680.0,8400000.0,8400000.0,2647.5455,0.63455,9.8633,0.3928,0.0,10.2561,3.9453,0.1571,0.0,4.1024,1.649,0.4626,0.0,2.1116,16.4701,0.7629,9.7631,0.3888,0.0,10.1519
5000,400,2035,1,9,1944.0,1944.0,9720000.0,9720000.0,2978.4887,0.65268,9.218,0.3671,0.0,9.5851,4.1481,0.1652,0.0,4.3133,1.7833,0.5003,0.0,2.2836,16.182,0.713,10.9835,0.4374,0.0,11.4209
5000,400,2036,2,11,2220.0,2220.0,11100000.0,11100000.0,3640.3751,0.609827,17.23,0.6861,0.0,17.9161,4.7382,0.1887,0.0,4.9269,1.9033,0.5339,0.0,2.4372,25.2803,0.6663,13.4242,0.5346,0.0,13.9588
5000,400,2037,1,12,2496.0,2496.0,12480000.0,12480000.0,3971.3183,0.628507,8.0514,0.3206,0.0,8.372,4.8308,0.1924,0.0,5.0232,1.9999,0.5611,0.0,2.561,15.9562,0.6227,14.6446,0.5832,0.0,15.2278
5000,400,2038,1,13,2760.0,2760.0,13800000.0,13800000.0,4302.2614,0.641523,7.5247,0.2996,0.0,7.8243,4.891,0.1948,0.0,5.0858,2.0668,0.5798,0.0,2.6466,15.5567,0.582,15.865,0.6318,0.0,16.4968
5000,400,2039,1,14,3024.0,3024.0,15120000.0,15120000.0,4633.2046,0.65268,7.0324,0.28,0.0,7.3124,4.9227,0.196,0.0,5.1187,2.1163,0.5937,0.0,2.71,15.1412,0.5439,17.0854,0.6804,0.0,17.7658
5000,400,2040,1,15,3300.0,3300.0,16500000.0,16500000.0,4964.1478,0.664767,6.5723,0.2617,0.0,6.8341,4.9293,0.1963,0.0,5.1255,2.1584,0.6055,0.0,2.7639,14.7235,0.5083,18.3058,0.729,0.0,19.0348
5000,400,2041,2,17,3576.0,3576.0,17880000.0,17880000.0,5626.0342,0.635616,12.2847,0.4892,0.0,12.7739,5.221,0.2079,0.0,5.4289,2.1859,0.6132,0.0,2.7991,21.002,0.4751,20.7466,0.8262,0.0,21.5727
5000,400,2042,1,18,3840.0,3840.0,19200000.0,19200000.0,5956.9774,0.644622,5.7405,0.2286,0.0,5.9691,5.1665,0.2057,0.0,5.3722,2.1937,0.6154,0.0,2.8091,14.1505,0.444,21.9669,0.8748,0.0,22.8417
5000,400,2043,1,19,4104.0,4104.0,20520000.0,20520000.0,6287.9206,0.65268,5.365,0.2136,0.0,5.5786,5.0967,0.203,0.0,5.2997,2.1911,0.6147,0.0,2.8058,13.6842,0.415,23.1873,0.9234,0.0,24.1107
5000,400,2044,1,20,4380.0,4380.0,21900000.0,21900000.0,6618.8638,0.661745,5.014,0.1997,0.0,5.2137,5.014,0.1997,0.0,5.2137,2.1855,0.6131,0.0,2.7986,13.226,0.3878,24.4077,0.972,0.0,25.3797
5000,400,2045,2,22,4656.0,4656.0,23280000.0,23280000.0,7280.7501,0.639495,9.372,0.3732,0.0,9.7452,5.1546,0.2053,0.0,5.3598,2.1712,0.6091,0.0,2.7804,17.8854,0.3624,26.8485,1.0692,0.0,27.9176
5000,400,2046,1,23,4920.0,4920.0,24600000.0,24600000.0,7611.6933,0.646374,4.3794,0.1744,0.0,4.5538,5.0363,0.2006,0.0,5.2369,2.1442,0.6016,0.0,2.7458,12.5365,0.3387,28.0689,1.1178,0.0,29.1866
5000,400,2047,1,24,5184.0,5184.0,25920000.0,25920000.0,7942.6365,0.65268,4.0929,0.163,0.0,4.2559,4.9115,0.1956,0.0,5.1071,2.1115,0.5924,0.0,2.7039,12.0669,0.3166,29.2893,1.1664,0.0,30.4556
5000,400,2048,1,25,5460.0,5460.0,27300000.0,27300000.0,8273.5797,0.659932,3.8252,0.1523,0.0,3.9775,4.7815,0.1904,0.0,4.9719,2.0784,0.5831,0.0,2.6615,11.6109,0.2959,30.5096,1.2149,0.0,31.7246
5000,400,2049,1,26,5736.0,5736.0,28680000.0,28680000.0,8604.5229,0.666626,3.5749,0.1424,0.0,3.7173,4.6474,0.1851,0.0,4.8325,2.0406,0.5725,0.0,2.6131,11.1629,0.2765,31.73,1.2635,0.0,32.9936
5000,400,2050,2,28,6000.0,6000.0,30000000.0,30000000.0,9266.4093,0.6475,6.6821,0.2661,0.0,6.9482,4.6775,0.1863,0.0,4.8637,1.9949,0.5597,0.0,2.5546,14.3665,0.2584,34.1708,1.3607,0.0,35.5315
5000,600,2030,3,3,600.0,600.0,3000000.0,3000000.0,1199.6001,0.500167,38.7863,1.735,0.0,40.5214,1.9393,0.0868,0.0,2.0261,0.772,0.2166,0.0,0.9885,43.536,1.0,3.6612,0.1638,0.0,3.8249
5000,600,2031,1,4,864.0,864.0,4320000.0,4320000.0,1599.4668,0.54018,12.083,0.5405,0.0,12.6235,2.4166,0.1081,0.0,2.5247,1.0389,0.2915,0.0,1.3304,16.4786,0.9346,4.8815,0.2184,0.0,5.0999
5000,600,2032,1,5,1140.0,1140.0,5700000.0,5700000.0,1999.3336,0.57019,11.2925,0.5051,0.0,11.7976,2.8231,0.1263,0.0,2.9494,1.2811,0.3594,0.0,1.6405,16.3876,0.8734,6.1019,0.273,0.0,6.3749
5000,600,2033,1,6,1416.0,1416.0,7080000.0,7080000.0,2399.2003,0.590197,10.5537,0.4721,0.0,11.0258,3.1661,0.1416,0.0,3.3078,1.4872,0.4172,0.0,1.9044,16.238,0.8163,7.3223,0.3275,0.0,7.6499
5000,600,2034,1,7,1680.0,1680.0,8400000.0,8400000.0,2799.067,0.6002,9.8633,0.4412,0.0,10.3045,3.4522,0.1544,0.0,3.6066,1.649,0.4626,0.0,2.1116,16.0227,0.7629,8.5427,0.3821,0.0,8.9248
5000,600,2035,1,8,1944.0,1944.0,9720000.0,9720000.0,3198.9337,0.607702,9.218,0.4123,0.0,9.6304,3.6872,0.1649,0.0,3.8522,1.7833,0.5003,0.0,2.2836,15.7662,0.713,9.7631,0.4367,0.0,10.1998
5000,600,2036,1,9,2220.0,2220.0,11100000.0,11100000.0,3598.8004,0.616872,8.615,0.3854,0.0,9.0004,3.8767,0.1734,0.0,4.0502,1.9033,0.5339,0.0,2.4372,15.4878,0.6663,10.9835,0.4913,0.0,11.4748
5000,600,2037,1,10,2496.0,2496.0,12480000.0,12480000.0,3998.6671,0.624208,8.0514,0.3602,0.0,8.4116,4.0257,0.1801,0.0,4.2058,1.9999,0.5611,0.0,2.561,15.1783,0.6227,12.2039,0.5459,0.0,12.7498
5000,600,2038,1,11,2760.0,2760.0,13800000.0,13800000.0,4398.5338,0.627482,7.5247,0.3366,0.0,7.8613,4.1386,0.1851,0.0,4.3237,2.0668,0.5798,0.0,2.6466,14.8315,0.582,13.4242,0.6005,0.0,14.0247
5000,600,2039,1,12,3024.0,3024.0,15120000.0,15120000.0,4798.4005,0.63021,7.0324,0.3146,0.0,7.347,4.2194,0.1887,0.0,4.4082,2.1163,0.5937,0.0,2.71,14.4652,0.5439,14.6446,0.6551,0.0,15.2997
5000,600,2040,1,13,3300.0,3300.0,16500000.0,16500000.0,5198.2672,0.634827,6.5723,0.294,0.0,6.8663,4.272,0.1911,0.0,4.4631,2.1584,0.6055,0.0,2.7639,14.0933,0.5083,15.865,0.7097,0.0,16.5747
5000,600,2041,1,14,3576.0,3576.0,17880000.0,17880000.0,5598.134,0.638784,6.1424,0.2748,0.0,6.4171,4.2997,0.1923,0.0,4.492,2.1859,0.6132,0.0,2.7991,13.7082,0.4751,17.0854,0.7643,0.0,17.8497
5000,600,2042,1,15,3840.0,3840.0,19200000.0,19200000.0,5998.0007,0.640213,5.7405,0.2568,0.0,5.9973,4.3054,0.1926,0.0,4.498,2.1937,0.6154,0.0,2.8091,13.3044,0.444,18.3058,0.8189,0.0,19.1247
5000,600,2043,1,16,4104.0,4104.0,20520000.0,20520000.0,6397.8674,0.641464,5.365,0.24,0.0,5.605,4.292,0.192,0.0,4.484,2.1911,0.6147,0.0,2.8058,12.8948,0.415,19.5262,0.8735,0.0,20.3996
5000,600,2044,1,17,4380.0,4380.0,21900000.0,21900000.0,6797.7341,0.644332,5.014,0.2243,0.0,5.2383,4.2619,0.1906,0.0,4.4526,2.1855,0.6131,0.0,2.7986,12.4895,0.3878,20.7466,0.928,0.0,21.6746
5000,600,2045,1,18,4656.0,4656.0,23280000.0,23280000.0,7197.6008,0.646882,4.686,0.2096,0.0,4.8956,4.2174,0.1887,0.0,4.406,2.1712,0.6091,0.0,2.7804,12.082,0.3624,21.9669,0.9826,0.0,22.9496
5000,600,2046,1,19,4920.0,4920.0,24600000.0,24600000.0,7597.4675,0.647584,4.3794,0.1959,0.0,4.5753,4.1605,0.1861,0.0,4.3466,2.1442,0.6016,0.0,2.7458,11.6677,0.3387,23.1873,1.0372,0.0,24.2246
5000,600,2047,1,20,5184.0,5184.0,25920000.0,25920000.0,7997.3342,0.648216,4.0929,0.1831,0.0,4.276,4.0929,0.1831,0.0,4.276,2.1115,0.5924,0.0,2.7039,11.2559,0.3166,24.4077,1.0918,0.0,25.4995
5000,600,2048,1,21,5460.0,5460.0,27300000.0,27300000.0,8397.2009,0.650217,3.8252,0.1711,0.0,3.9963,4.0164,0.1797,0.0,4.1961,2.0784,0.5831,0.0,2.6615,10.8539,0.2959,25.6281,1.1464,0.0,26.7745
5000,600,2049,1,22,5736.0,5736.0,28680000.0,28680000.0,8797.0676,0.652035,3.5749,0.1599,0.0,3.7348,3.9324,0.1759,0.0,4.1083,2.0406,0.5725,0.0,2.6131,10.4563,0.2765,26.8485,1.201,0.0,28.0495
5000,600,2050,1,23,6000.0,6000.0,30000000.0,30000000.0,9196.9344,0.652391,3.341,0.1495,0.0,3.4905,3.8422,0.1719,0.0,4.0141,1.9949,0.5597,0.0,2.5546,10.0592,0.2584,28.0689,1.2556,0.0,29.3245
5000,800,2030,3,3,600.0,600.0,3000000.0,3000000.0,1339.0366,0.448083,38.7863,1.9255,0.0,40.7118,1.9393,0.0963,0.0,2.0356,0.772,0.2166,0.0,0.9885,43.736,1.0,3.6612,0.1818,0.0,3.8429
5000,800,2031,0,3,864.0,864.0,4320000.0,4320000.0,1339.0366,0.64524,0.0,0.0,0.0,0.0,1.8124,0.09,0.0,1.9024,1.0389,0.2915,0.0,1.3304,3.2328,0.9346,3.6612,0.1818,0.0,3.8429
5000,800,2032,1,4,1140.0,1140.0,5700000.0,5700000.0,1785.3822,0.638519,11.2925,0.5606,0.0,11.8531,2.2585,0.1121,0.0,2.3706,1.2811,0.3594,0.0,1.6405,15.8642,0.8734,4.8815,0.2423,0.0,5.1239
5000,800,2033,1,5,1416.0,1416.0,7080000.0,7080000.0,2231.7277,0.634486,10.5537,0.5239,0.0,11.0777,2.6384,0.131,0.0,2.7694,1.4872,0.4172,0.0,1.9044,15.7515,0.8163,6.1019,0.3029,0.0,6.4048
5000,800,2034,1,6,1680.0,1680.0,8400000.0,8400000.0,2678.0733,0.627317,9.8633,0.4897,0.0,10.353,2.959,0.1469,0.0,3.1059,1.649,0.4626,0.0,2.1116,15.5705,0.7629,7.3223,0.3635,0.0,7.6858
5000,800,2035,1,7,1944.0,1944.0,9720000.0,9720000.0,3124.4188,0.622196,9.218,0.4576,0.0,9.6757,3.2263,0.1602,0.0,3.3865,1.7833,0.5003,0.0,2.2836,15.3458,0.713,8.5427,0.4241,0.0,8.9668
5000,800,2036,1,8,2220.0,2220.0,11100000.0,11100000.0,3570.7644,0.621716,8.615,0.4277,0.0,9.0427,3.446,0.1711,0.0,3.6171,1.9033,0.5339,0.0,2.4372,15.097,0.6663,9.7631,0.4847,0.0,10.2478
5000,800,2037,1,9,2496.0,2496.0,12480000.0,12480000.0,4017.1099,0.621342,8.0514,0.3997,0.0,8.4511,3.6231,0.1799,0.0,3.803,1.9999,0.5611,0.0,2.561,14.815,0.6227,10.9835,0.5453,0.0,11.5287
5000,800,2038,1,10,2760.0,2760.0,13800000.0,13800000.0,4463.4555,0.618355,7.5247,0.3736,0.0,7.8982,3.7623,0.1868,0.0,3.9491,2.0668,0.5798,0.0,2.6466,14.4939,0.582,12.2039,0.6058,0.0,12.8097
5000,800,2039,1,11,3024.0,3024.0,15120000.0,15120000.0,4909.801,0.615911,7.0324,0.3491,0.0,7.3815,3.8678,0.192,0.0,4.0598,2.1163,0.5937,0.0,2.71,14.1514,0.5439,13.4242,0.6664,0.0,14.0907
5000,800,2040,1,12,3300.0,3300.0,16500000.0,16500000.0,5356.1466,0.616115,6.5723,0.3263,0.0,6.8986,3.9434,0.1958,0.0,4.1392,2.1584,0.6055,0.0,2.7639,13.8017,0.5083,14.6446,0.727,0.0,15.3716
5000,800,2041,1,13,3576.0,3576.0,17880000.0,17880000.0,5802.4921,0.616287,6.1424,0.3049,0.0,6.4473,3.9925,0.1982,0.0,4.1907,2.1859,0.6132,0.0,2.7991,13.4372,0.4751,15.865,0.7876,0.0,16.6526
5000,800,2042,0,13,3840.0,3840.0,19200000.0,19200000.0,5802.4921,0.661785,0.0,0.0,0.0,0.0,3.7313,0.1852,0.0,3.9166,2.1937,0.6154,0.0,2.8091,6.7257,0.444,15.865,0.7876,0.0,16.6526
5000,800,2043,1,14,4104.0,4104.0,20520000.0,20520000.0,6248.8376,0.656762,5.365,0.2663,0.0,5.6313,3.7555,0.1864,0.0,3.9419,2.1911,0.6147,0.0,2.8058,12.3791,0.415,17.0854,0.8482,0.0,17.9336
5000,800,2044,1,15,4380.0,4380.0,21900000.0,21900000.0,6695.1832,0.654202,5.014,0.2489,0.0,5.2629,3.7605,0.1867,0.0,3.9472,2.1855,0.6131,0.0,2.7986,12.0087,0.3878,18.3058,0.9088,0.0,19.2145
5000,800,2045,1,16,4656.0,4656.0,23280000.0,23280000.0,7141.5287,0.651961,4.686,0.2326,0.0,4.9186,3.7488,0.1861,0.0,3.9349,2.1712,0.6091,0.0,2.7804,11.6339,0.3624,19.5262,0.9693,0.0,20.4955
5000,800,2046,1,17,4920.0,4920.0,24600000.0,24600000.0,7587.8743,0.648403,4.3794,0.2174,0.0,4.5968,3.7225,0.1848,0.0,3.9073,2.1442,0.6016,0.0,2.7458,11.2499,0.3387,20.7466,1.0299,0.0,21.7765
5000,800,2047,1,18,5184.0,5184.0,25920000.0,25920000.0,8034.2198,0.64524,4.0929,0.2032,0.0,4.2961,3.6836,0.1829,0.0,3.8665,2.1115,0.5924,0.0,2.7039,10.8665,0.3166,21.9669,1.0905,0.0,23.0575
5000,800,2048,1,19,5460.0,5460.0,27300000.0,27300000.0,8480.5654,0.643825,3.8252,0.1899,0.0,4.0151,3.6339,0.1804,0.0,3.8143,2.0784,0.5831,0.0,2.6615,10.4909,0.2959,23.1873,1.1511,0.0,24.3384
5000,800,2049,1,20,5736.0,5736.0,28680000.0,28680000.0,8926.9109,0.642551,3.5749,0.1775,0.0,3.7524,3.5749,0.1775,0.0,3.7524,2.0406,0.5725,0.0,2.6131,10.1179,0.2765,24.4077,1.2117,0.0,25.6194
5000,800,2050,1,21,6000.0,6000.0,30000000.0,30000000.0,9373.2565,0.640119,3.341,0.1659,0.0,3.5069,3.5081,0.1742,0.0,3.6822,1.9949,0.5597,0.0,2.5546,9.7437,0.2584,25.6281,1.2723,0.0,26.9004
5000,1000,2030,2,2,600.0,600.0,3000000.0,3000000.0,959.6162,0.62525,25.8576,1.4106,0.0,27.2682,1.2929,0.0705,0.0,1.3634,0.772,0.2166,0.0,0.9885,29.6202,1.0,2.4408,0.1332,0.0,2.5739
5000,1000,2031,1,3,864.0,864.0,4320000.0,4320000.0,1439.4242,0.60024,12.083,0.6592,0.0,12.7422,1.8124,0.0989,0.0,1.9113,1.0389,0.2915,0.0,1.3304,15.9839,0.9346,3.6612,0.1997,0.0,3.8609
5000,1000,2032,1,4,1140.0,1140.0,5700000.0,5700000.0,1919.2323,0.593988,11.2925,0.6161,0.0,11.9086,2.2585,0.1232,0.0,2.3817,1.2811,0.3594,0.0,1.6405,15.9308,0.8734,4.8815,0.2663,0.0,5.1479
5000,1000,2033,1,5,1416.0,1416.0,7080000.0,7080000.0,2399.0404,0.590236,10.5537,0.5758,0.0,11.1295,2.6384,0.1439,0.0,2.7824,1.4872,0.4172,0.0,1.9044,15.8163,0.8163,6.1019,0.3329,0.0,6.4348
5000,1000,2034,1,6,1680.0,1680.0,8400000.0,8400000.0,2878.8485,0.583567,9.8633,0.5381,0.0,10.4014,2.959,0.1614,0.0,3.1204,1.649,0.4626,0.0,2.1116,15.6334,0.7629,7.3223,0.3995,0.0,7.7218
5000,1000,2035,1,7,1944.0,1944.0,9720000.0,9720000.0,3358.6565,0.578803,9.218,0.5029,0.0,9.7209,3.2263,0.176,0.0,3.4023,1.7833,0.5003,0.0,2.2836,15.4069,0.713,8.5427,0.466,0.0,9.0087
5000,1000,2036,0,7,2220.0,2220.0,11100000.0,11100000.0,3358.6565,0.660979,0.0,0.0,0.0,0.0,3.0152,0.1645,0.0,3.1797,1.9033,0.5339,0.0,2.4372,5.617,0.6663,8.5427,0.466,0.0,9.0087
5000,1000,2037,1,8,2496.0,2496.0,12480000.0,12480000.0,3838.4646,0.65026,8.0514,0.4392,0.0,8.4906,3.2206,0.1757,0.0,3.3963,1.9999,0.5611,0.0,2.561,14.4478,0.6227,9.7631,0.5326,0.0,10.2957
5000,1000,2038,1,9,2760.0,2760.0,13800000.0,13800000.0,4318.2727,0.639144,7.5247,0.4105,0.0,7.9352,3.3861,0.1847,0.0,3.5708,2.0668,0.5798,0.0,2.6466,14.1526,0.582,10.9835,0.5992,0.0,11.5827
5000,1000,2039,1,10,3024.0,3024.0,15120000.0,15120000.0,4798.0808,0.630252,7.0324,0.3836,0.0,7.4161,3.5162,0.1918,0.0,3.708,2.1163,0.5937,0.0,2.71,13.8341,0.5439,12.2039,0.6658,0.0,12.8696
5000,1000,2040,1,11,3300.0,3300.0,16500000.0,16500000.0,5277.8888,0.62525,6.5723,0.3586,0.0,6.9309,3.6148,0.1972,0.0,3.812,2.1584,0.6055,0.0,2.7639,13.5068,0.5083,13.4242,0.7324,0.0,14.1566
5000,1000,2041,1,12,3576.0,3576.0,17880000.0,17880000.0,5757.6969,0.621082,6.1424,0.3351,0.0,6.4775,3.6854,0.2011,0.0,3.8865,2.1859,0.6132,0.0,2.7991,13.1631,0.4751,14.6446,0.7989,0.0,15.4436
5000,1000,2042,1,13,3840.0,3840.0,19200000.0,19200000.0,6237.505,0.615631,5.7405,0.3132,0.0,6.0537,3.7313,0.2036,0.0,3.9349,2.1937,0.6154,0.0,2.8091,12.7977,0.444,15.865,0.8655,0.0,16.7305
5000,1000,2043,0,13,4104.0,4104.0,20520000.0,20520000.0,6237.505,0.657955,0.0,0.0,0.0,0.0,3.4872,0.1902,0.0,3.6775,2.1911,0.6147,0.0,2.8058,6.4833,0.415,15.865,0.8655,0.0,16.7305
5000,1000,2044,1,14,4380.0,4380.0,21900000.0,21900000.0,6717.3131,0.652046,5.014,0.2735,0.0,5.2875,3.5098,0.1915,0.0,3.7013,2.1855,0.6131,0.0,2.7986,11.7875,0.3878,17.0854,0.9321,0.0,18.0175
5000,1000,2045,1,15,4656.0,4656.0,23280000.0,23280000.0,7197.1212,0.646925,4.686,0.2556,0.0,4.9416,3.5145,0.1917,0.0,3.7062,2.1712,0.6091,0.0,2.7804,11.4282,0.3624,18.3058,0.9987,0.0,19.3044
5000,1000,2046,1,16,4920.0,4920.0,24600000.0,24600000.0,7676.9292,0.640881,4.3794,0.2389,0.0,4.6183,3.5035,0.1911,0.0,3.6947,2.1442,0.6016,0.0,2.7458,11.0588,0.3387,19.5262,1.0652,0.0,20.5914
5000,1000,2047,1,17,5184.0,5184.0,25920000.0,25920000.0,8156.7373,0.635548,4.0929,0.2233,0.0,4.3162,3.479,0.1898,0.0,3.6688,2.1115,0.5924,0.0,2.7039,10.6889,0.3166,20.7466,1.1318,0.0,21.8784
5000,1000,2048,1,18,5460.0,5460.0,27300000.0,27300000.0,8636.5454,0.632197,3.8252,0.2087,0.0,4.0338,3.4426,0.1878,0.0,3.6305,2.0784,0.5831,0.0,2.6615,10.3258,0.2959,21.9669,1.1984,0.0,23.1653
5000,1000,2049,0,18,5736.0,5736.0,28680000.0,28680000.0,8636.5454,0.664154,0.0,0.0,0.0,0.0,3.2174,0.1755,0.0,3.3929,2.0406,0.5725,0.0,2.6131,6.0061,0.2765,21.9669,1.1984,0.0,23.1653
5000,1000,2050,1,19,6000.0,6000.0,30000000.0,30000000.0,9116.3535,0.658158,3.341,0.1823,0.0,3.5233,3.174,0.1732,0.0,3.3471,1.9949,0.5597,0.0,2.5546,9.425,0.2584,23.1873,1.265,0.0,24.4523
5000,1200,2030,2,2,600.0,600.0,3000000.0,3000000.0,1010.101,0.594,25.8576,1.5376,0.0,27.3952,1.2929,0.0769,0.0,1.3698,0.772,0.2166,0.0,0.9885,29.7535,1.0,2.4408,0.1451,0.0,2.5859
5000,1200,2031,1,3,864.0,864.0,4320000.0,4320000.0,1515.1515,0.57024,12.083,0.7185,0.0,12.8015,1.8124,0.1078,0.0,1.9202,1.0389,0.2915,0.0,1.3304,16.0521,0.9346,3.6612,0.2177,0.0,3.8789
5000,1200,2032,1,4,1140.0,1140.0,5700000.0,5700000.0,2020.202,0.5643,11.2925,0.6715,0.0,11.964,2.2585,0.1343,0.0,2.3928,1.2811,0.3594,0.0,1.6405,15.9973,0.8734,4.8815,0.2903,0.0,5.1718
5000,1200,2033,1,5,1416.0,1416.0,7080000.0,7080000.0,2525.2525,0.560736,10.5537,0.6276,0.0,11.1813,2.6384,0.1569,0.0,2.7953,1.4872,0.4172,0.0,1.9044,15.881,0.8163,6.1019,0.3629,0.0,6.4648
5000,1200,2034,0,5,1680.0,1680.0,8400000.0,8400000.0,2525.2525,0.66528,0.0,0.0,0.0,0.0,2.4658,0.1466,0.0,2.6125,1.649,0.4626,0.0,2.1116,4.7241,0.7629,6.1019,0.3629,0.0,6.4648
5000,1200,2035,1,6,1944.0,1944.0,9720000.0,9720000.0,3030.303,0.64152,9.218,0.5482,0.0,9.7662,2.7654,0.1644,0.0,2.9299,1.7833,0.5003,0.0,2.2836,14.9797,0.713,7.3223,0.4354,0.0,7.7577
5000,1200,2036,1,7,2220.0,2220.0,11100000.0,11100000.0,3535.3535,0.627943,8.615,0.5123,0.0,9.1273,3.0152,0.1793,0.0,3.1946,1.9033,0.5339,0.0,2.4372,14.7591,0.6663,8.5427,0.508,0.0,9.0507
5000,1200,2037,1,8,2496.0,2496.0,12480000.0,12480000.0,4040.404,0.61776,8.0514,0.4788,0.0,8.5302,3.2206,0.1915,0.0,3.4121,1.9999,0.5611,0.0,2.561,14.5032,0.6227,9.7631,0.5806,0.0,10.3437
5000,1200,2038,1,9,2760.0,2760.0,13800000.0,13800000.0,4545.4545,0.6072,7.5247,0.4475,0.0,7.9721,3.3861,0.2014,0.0,3.5875,2.0668,0.5798,0.0,2.6466,14.2062,0.582,10.9835,0.6531,0.0,11.6366
5000,1200,2039,0,9,3024.0,3024.0,15120000.0,15120000.0,4545.4545,0.66528,0.0,0.0,0.0,0.0,3.1646,0.1882,0.0,3.3528,2.1163,0.5937,0.0,2.71,6.0628,0.5439,10.9835,0.6531,0.0,11.6366
5000,1200,2040,1,10,3300.0,3300.0,16500000.0,16500000.0,5050.5051,0.6534,6.5723,0.3908,0.0,6.9632,3.2862,0.1954,0.0,3.4816,2.1584,0.6055,0.0,2.7639,13.2086,0.5083,12.2039,0.7257,0.0,12.9296
5000,1200,2041,1,11,3576.0,3576.0,17880000.0,17880000.0,5555.5556,0.64368,6.1424,0.3653,0.0,6.5076,3.3783,0.2009,0.0,3.5792,2.1859,0.6132,0.0,2.7991,12.8859,0.4751,13.4242,0.7983,0.0,14.2225
5000,1200,2042,1,12,3840.0,3840.0,19200000.0,19200000.0,6060.6061,0.6336,5.7405,0.3414,0.0,6.0819,3.4443,0.2048,0.0,3.6491,2.1937,0.6154,0.0,2.8091,12.5402,0.444,14.6446,0.8708,0.0,15.5155
5000,1200,2043,1,13,4104.0,4104.0,20520000.0,20520000.0,6565.6566,0.625071,5.365,0.319,0.0,5.684,3.4872,0.2074,0.0,3.6946,2.1911,0.6147,0.0,2.8058,12.1845,0.415,15.865,0.9434,0.0,16.8084
5000,1200,2044,1,14,4380.0,4380.0,21900000.0,21900000.0,7070.7071,0.619457,5.014,0.2982,0.0,5.3122,3.5098,0.2087,0.0,3.7185,2.1855,0.6131,0.0,2.7986,11.8293,0.3878,17.0854,1.016,0.0,18.1014
5000,1200,2045,0,14,4656.0,4656.0,23280000.0,23280000.0,7070.7071,0.658491,0.0,0.0,0.0,0.0,3.2802,0.1951,0.0,3.4752,2.1712,0.6091,0.0,2.7804,6.2556,0.3624,17.0854,1.016,0.0,18.1014
5000,1200,2046,1,15,4920.0,4920.0,24600000.0,24600000.0,7575.7576,0.64944,4.3794,0.2604,0.0,4.6399,3.2846,0.1953,0.0,3.4799,2.1442,0.6016,0.0,2.7458,10.8655,0.3387,18.3058,1.0886,0.0,19.3943
5000,1200,2047,1,16,5184.0,5184.0,25920000.0,25920000.0,8080.8081,0.64152,4.0929,0.2434,0.0,4.3363,3.2743,0.1947,0.0,3.469,2.1115,0.5924,0.0,2.7039,10.5092,0.3166,19.5262,1.1611,0.0,20.6873
5000,1200,2048,1,17,5460.0,5460.0,27300000.0,27300000.0,8585.8586,0.635929,3.8252,0.2275,0.0,4.0526,3.2514,0.1933,0.0,3.4447,2.0784,0.5831,0.0,2.6615,10.1589,0.2959,20.7466,1.2337,0.0,21.9803
5000,1200,2049,1,18,5736.0,5736.0,28680000.0,28680000.0,9090.9091,0.63096,3.5749,0.2126,0.0,3.7875,3.2174,0.1913,0.0,3.4088,2.0406,0.5725,0.0,2.6131,9.8094,0.2765,21.9669,1.3063,0.0,23.2732
5000,1200,2050,0,18,6000.0,6000.0,30000000.0,30000000.0,9090.9091,0.66,0.0,0.0,0.0,0.0,3.0069,0.1788,0.0,3.1857,1.9949,0.5597,0.0,2.5546,5.7403,0.2584,21.9669,1.3063,0.0,23.2732
